activity name,activity code,division,group,class,isic description,activity description,jurisdiction,status
Honey & Apiary Accessories Trading,101800.0,46,463,4630,"Wholesale of food, beverages and tobacco",,ANVC,
Horse Equestrian Equipment & Requisites Trading,101804.0,47,476,4763,Retail sale of sporting equipment in specialized stores,,ANVC,
Hospitality Management Consultancy,101809.0,70,702,7020,Management consultancy activities,,ANVC,
Hospitality Services,101810.0,56,562,5621,Event catering,,ANVC,
Hotel Consultants,101814.0,70,702,7020,Management consultancy activities,,ANVC,
Household Utensils Trading,101825.0,46,464,4649,Wholesale of other household goods,,ANVC,
Human Resources Consultancy,101829.0,70,702,7020,Management consultancy activities,,ANVC,
Ice Cream Trading,101837.0,46,463,4630,"Wholesale of food, beverages and tobacco",,ANVC,
Ice Trading,101842.0,46,463,4630,"Wholesale of food, beverages and tobacco",,ANVC,
Ignition Materials Trading,101845.0,47,477,4773,Other retail sale of new goods in specialized stores,,ANVC,
Imitation Jewellery Trading,101849.0,46,464,4649,Wholesale of other household goods,,ANVC,
Immigration Consultancy,101850.0,70,702,7020,Management consultancy activities,,ANVC,
"Individual Writers, For All Subjects Including Fictional Writing, Technical Writing Etc",101863.0,90,900,9000,"Creative, arts and entertainment activities",,ANVC,
Industrial Kitchen & Catering Equipment Trading,101874.0,46,465,4659,Wholesale of other machinery and equipment,,ANVC,
Industrial Plant Equipment & Spare Parts Trading,101877.0,46,465,4659,Wholesale of other machinery and equipment,,ANVC,
Industrial Solvents Trading,101882.0,46,466,4669,Wholesale of waste and scrap and other products n.e.c.,,ANVC,
Industrial Sponge Trading,101883.0,47,475,4752,"Retail sale of hardware, paints and glass in specialized stores",,ANVC,
Information Helpline Directory,101889.0,82,822,8220,Activities of call centres,,ANVC,
Information Technology Consultants,101894.0,62,620,6202,Computer consultancy and computer facilities management activities,,ANVC,
Information Technology Network Services,101895.0,62,620,6202,Computer consultancy and computer facilities management activities,,ANVC,
"Infrastructure Services for Hosting, Data Processing, and Related Activities",101897.0,62,620,6202,Computer consultancy and computer facilities management activities,,ANVC,
Ink & Printing Materials Trading,101900.0,46,466,4669,Wholesale of waste and scrap and other products n.e.c.,,ANVC,
Innovation And Artificial Intelligence Research And Consultancies,101904.0,70,702,7020,Management consultancy activities,,ANVC,
Innovation Startup,101905.0,62,620,6201,Computer programming activities,,ANVC,
Insecticides Trading,101907.0,47,477,4773,Other retail sale of new goods in specialized stores,,ANVC,
"Inspection, Testing Equipment & Devices Trading",101909.0,47,477,4773,Other retail sale of new goods in specialized stores,,ANVC,
Insulation & Protection Materials Trading,101941.0,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,ANVC,
Insurance Consultancies,101946.0,66,662,6622,Activities of insurance agents and brokers,,ANVC,
Intellectual Property Registration Agent,101951.0,69,691,6910,Legal activities,,ANVC,
Intellectual Property Rights Management,101952.0,77,774,7740,"Leasing of intellectual property and similar products, except copyrighted works",,ANVC,
Interior Design Consultancy,101961.0,71,711,7110,Architectural and engineering activities and related technical consultancy,,ANVC,
Interior Design Engineering Consultancy,101962.0,71,711,7110,Architectural and engineering activities and related technical consultancy,,ANVC,
Internet Consultancy,101972.0,62,620,6202,Computer consultancy and computer facilities management activities,,ANVC,
Investment In Agricultural Enterprises & Management,100117.0,64,649,6499,"Other financial service activities, except insurance and pension funding activities, n.e.c.",,ANVC,
Investment In Commercial Enterprises & Management,100768.0,64,649,6499,"Other financial service activities, except insurance and pension funding activities, n.e.c.",,ANVC,
Invitation & Greeting Cards Trading,101992.0,47,476,4761,"Retail sale of books, newspapers and stationary in specialized stores",,ANVC,
Ironmongery Trading,101999.0,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,ANVC,
Irrigation Equipment & Requisites Trading,102000.0,46,465,4653,"Wholesale of agricultural machinery, equipment and supplies",,ANVC,
IT Infrastructure,102008.0,63,631,6311,"Data processing, hosting and related activities",,ANVC,
Jet Ski Trading,102015.0,45,454,4540,"Sale, maintenance and repair of motorcycles and related parts and accessories",,ANVC,
Jewellery and Precious Metal Trading,102016.0,47,477,4773,Other retail sale of new goods in specialized stores,,ANVC,
Jewellery Designing,102018.0,74,741,7410,Specialized design activities,,ANVC,
Jewellery Trading Import & Export,102016.0,46,464,4649,Wholesale of other household goods,,ANVC,
"Jewellery, Pearls and Precious Stones E-Trading",102017.0,47,479,4791,Retail sale via mail order houses or via Internet,,ANVC,
Juice Trading,102025.0,46,463,4630,"Wholesale of food, beverages and tobacco",,ANVC,
Kids Rides & Games Trading,102032.0,47,476,4764,Retail sale of games and toys in specialized stores,,ANVC,
Laboratories Chemicals Trading,102044.0,46,466,4669,Wholesale of waste and scrap and other products n.e.c.,,ANVC,
Laboratories Tools & Requisites Trading,102045.0,47,477,4773,Other retail sale of new goods in specialized stores,,ANVC,
Ladies Garment Trading,102052.0,47,477,4771,"Retail sale of clothing, footwear and leather articles in specialized stores",,ANVC,
Landscape Architecture Services,102064.0,71,711,7110,Architectural and engineering activities and related technical consultancy,,ANVC,
Laser & Lights Shows,102071.0,90,900,9000,"Creative, arts and entertainment activities",,ANVC,
Laundry & Dry Cleaning Equipment Trading,102076.0,47,477,4773,Other retail sale of new goods in specialized stores,,ANVC,
"Leasing Of Intellectual Property Products (Except Copyrighted Works, Such As Books Or Software)",102085.0,77,774,7740,"Leasing of intellectual property and similar products, except copyrighted works",,ANVC,
Leisure & Sport Equipment Rental,102097.0,77,772,7721,Renting and leasing of recreational and sports goods,,ANVC,
Life Saving Equipment Trading,102105.0,47,477,4773,Other retail sale of new goods in specialized stores,,ANVC,
Lifestyle Coaching,102108.0,74,749,7490,"Other professional, scientific and technical activities n.e.c.",,ANVC,
Lifestyle Consultancy,102108.0,96,960,9609,Other personal service activities n.e.c.,,ANVC,
Lifestyle Development Consultancy,102108.0,96,960,9609,Other personal service activities n.e.c.,,ANVC,
"Lifts, Escalators & Spare Parts Trading",102112.0,46,465,4659,Wholesale of other machinery and equipment,,ANVC,
Light Fitting & Fixtures Trading,102116.0,47,475,4759,"Retail sale of electrical household appliances, furniture, lighting equipment and other household articles in specialized stores",,ANVC,
Lighting Equipment & Requisites Trading,102119.0,46,465,4659,Wholesale of other machinery and equipment,,ANVC,
Lighting Poles Trading,102121.0,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,ANVC,
Locks & Keys Trading,102145.0,47,475,4752,"Retail sale of hardware, paints and glass in specialized stores",,ANVC,
Logistics Consultancy,102148.0,70,702,7020,Management consultancy activities,,ANVC,
Lubricants & Grease Trading,102153.0,46,466,4661,"Wholesale of solid, liquid and gaseous fuels and related products",,ANVC,
Magnetic Technology Equipment Trading,102162.0,46,465,4659,Wholesale of other machinery and equipment,,ANVC,
"Management and organization of sporting events, external and internal",102176.0,93,931,9311,Operation of sports facilities,,ANVC,
Management Consultancies,102177.0,70,702,7020,Management consultancy activities,,ANVC,
Management Services,102181.0,70,701,7010,Activities of head offices,,ANVC,
Managing Operations Of Sports Facilities,102182.0,93,931,9311,Operation of sports facilities,,ANVC,
Maps & Drawings Copying Services,102600.0,82,821,8219,"Photocopying, document preparation and other specialized office support activities",,ANVC,
Marble & Natural Stones Trading,102603.0,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,ANVC,
Maritime Consultancies Services,102621.0,70,702,7020,Management consultancy activities,,ANVC,
Market Research And Public Opinion Polling,102624.0,73,732,7320,Market research and public opinion polling,,ANVC,
Marketing Management,102631.0,73,732,7320,Market research and public opinion polling,,ANVC,
Marketing Research & Consultancies,102629.0,73,732,7320,Market research and public opinion polling,,ANVC,
Marketing Services Via Social Media,102633.0,62,620,6202,Computer consultancy and computer facilities management activities,,ANVC,
Means of Transportation Services Broker,102642.0,52,522,5229,Other transportation support activities,,ANVC,
Measuring & Control Systems Trading,102643.0,46,465,4659,Wholesale of other machinery and equipment,,ANVC,
Meat & Fish Processing Equipment & Machinery Trading,102646.0,46,465,4659,Wholesale of other machinery and equipment,,ANVC,
Mechanical Engineering Consultancies,102652.0,71,711,7110,Architectural and engineering activities and related technical consultancy,,ANVC,
Media Monitoring Services,102665.0,73,732,7320,Market research and public opinion polling,,ANVC,
Media Studies & Consultancies,102658.0,70,702,7020,Management consultancy activities,,ANVC,
Medical Billing Services,102680.0,82,829,8291,Activities of collection agencies and credit bureaus,,ANVC,
"Medical, Surgical Equipment & Instruments Trading Import & Export",102698.0,46,465,4659,Wholesale of other machinery and equipment,,ANVC,
Medicinal Chemicals Trading,102700.0,46,466,4669,Wholesale of waste and scrap and other products n.e.c.,,ANVC,
Men Underwears Trading,102709.0,47,477,4771,"Retail sale of clothing, footwear and leather articles in specialized stores",,ANVC,
Men'S Garment Trading,102712.0,47,477,4771,"Retail sale of clothing, footwear and leather articles in specialized stores",,ANVC,
Merchandising Services,102716.0,45,454,4540,"Sale, maintenance and repair of motorcycles and related parts and accessories",,ANVC,
Metal Alloys Trading,102717.0,46,466,4662,Wholesale of metals and metal ores,,ANVC,
Metal Blinds Trading,102718.0,47,475,4753,"Retail sale of carpets, rugs, wall and floor coverings in specialized stores",,ANVC,
Metal Cans & Containers Trading,102719.0,46,465,4659,Wholesale of other machinery and equipment,,ANVC,
Metal Drums & Barrels Trading,102720.0,46,465,4659,Wholesale of other machinery and equipment,,ANVC,
Metal Ores Trading,102721.0,46,466,4662,Wholesale of metals and metal ores,,ANVC,
Metal Ropes Trading,102722.0,47,475,4752,"Retail sale of hardware, paints and glass in specialized stores",,ANVC,
Metal Wires Trading,102723.0,47,475,4752,"Retail sale of hardware, paints and glass in specialized stores",,ANVC,
Metaverse Consultancy,102724.0,62,620,6202,Computer consultancy and computer facilities management activities,,ANVC,
Metaverse Service Provider,102724.0,62,620,6202,Computer consultancy and computer facilities management activities,,ANVC,
Meteorology Engineering Consultancy,102725.0,71,711,7110,Architectural and engineering activities and related technical consultancy,,ANVC,
Mind Abilities Development Equipment Trading,102729.0,47,477,4773,Other retail sale of new goods in specialized stores,,ANVC,
Mineral Water Trading,102730.0,46,463,4630,"Wholesale of food, beverages and tobacco",,ANVC,
Mobile Phones & Accessories Trading,102734.0,46,465,4652,Wholesale of electronic and telecommunications equipment and parts,,ANVC,
Mobile Phones Trading - Import & Export,102738.0,46,465,4652,Wholesale of electronic and telecommunications equipment and parts,,ANVC,
Modelling Agency,,78,781,7810,Activities of employment placement agencies,,ANVC,
Models Production By Three Dimensional Laser Scanning,102739.0,74,742,7420,Photographic activities,,ANVC,
Monetary & Banking Equipment Trading,102740.0,46,465,4659,Wholesale of other machinery and equipment,,ANVC,
Motion Picture Projection Activities,102744.0,59,591,5914,Motion picture projection activities,,ANVC,
Motion Picture Trading,,47,476,4762,Retail sale of music and video recordings in specialized stores,,ANVC,
"Motion Picture, Video And Television Programme Post-Production Activities",102748.0,59,591,5912,"Motion picture, video and television programme post-production activities",,ANVC,
Motorcycles Spare Parts & Accessories Trading,102749.0,45,454,4540,"Sale, maintenance and repair of motorcycles and related parts and accessories",,ANVC,
Motorcycles Trading (Outside UAE),102750.0,45,454,4540,"Sale, maintenance and repair of motorcycles and related parts and accessories",,ANVC,
Movie Filming & Production Equipment Rental,102751.0,77,773,7730,"Renting and leasing of other machinery, equipment and tangible goods",,ANVC,
Multi-Dimensional Images Trading (Hologram),102752.0,46,465,4652,Wholesale of electronic and telecommunications equipment and parts,,ANVC,
Multimedia Development,,59,591,5911,"Motion picture, video and television programme production activities",,ANVC,
Music Consultant,102753.0,90,900,9000,"Creative, arts and entertainment activities",,ANVC,
Musical Ensemble,,90,900,9000,"Creative, arts and entertainment activities",,ANVC,
Musical Instruments & Accessories Trading,,46,464,4649,Wholesale of other household goods,,ANVC,
Natural Gas and Oil Well Drilling (Outside UAE),103387.0,9,91,910,Support activities for petroleum and natural gas extraction,,ANVC,
Natural Gas Technology Marketing,102754.0,73,731,7310,Advertising,,ANVC,
Natural Herbs Trading,102755.0,46,463,4630,"Wholesale of food, beverages and tobacco",,ANVC,
Natural Resources Extraction Machinery & Equipment Trading,,47,477,4773,Other retail sale of new goods in specialized stores,,ANVC,
Network Consultancies,102756.0,62,620,6202,Computer consultancy and computer facilities management activities,,ANVC,
Network Websites Designing,102758.0,62,620,6201,Computer programming activities,,ANVC,
New Automobile Trading For Export (Outside UAE),102761.0,45,451,4510,Sale of motor vehicles,,ANVC,
New Motor Vehicles Trading Import & Export (Outside UAE),,45,451,4510,Sale of motor vehicles,,ANVC,
"Noise Control, Vibration & Acoustics Consultancy",102767.0,71,711,7110,Architectural and engineering activities and related technical consultancy,,ANVC,
Non Edible Oil Trading,102768.0,46,466,4669,Wholesale of waste and scrap and other products n.e.c.,,ANVC,
Non Specialized Wholesale Trading,,46,469,4690,Non-specialized wholesale trade,,ANVC,
Non-Commercial Information Services,102771.0,63,639,6399,Other information service activities n.e.c.,,ANVC,
Non-Manufactured Precious Metal Trading,102773.0,47,475,4752,"Retail sale of hardware, paints and glass in specialized stores",,ANVC,
Novelties Trading,102774.0,46,464,4649,Wholesale of other household goods,,ANVC,
Nuts Trading,102778.0,46,463,4630,"Wholesale of food, beverages and tobacco",,ANVC,
Occupational Hygiene & Safety Requisites Trading,102780.0,46,465,4659,Wholesale of other machinery and equipment,,ANVC,
Off Road Karts & Spare Parts Trading,102782.0,45,454,4540,"Sale, maintenance and repair of motorcycles and related parts and accessories",,ANVC,
Office Equipment Trading,102783.0,46,465,4659,Wholesale of other machinery and equipment,,ANVC,
Office Furniture Trading,102784.0,46,465,4659,Wholesale of other machinery and equipment,,ANVC,
Offshore Refined Oil Product Trading Abroad,,46,466,4661,"Wholesale of solid, liquid and gaseous fuels and related products",,ANVC,
Oil & Natural Gas Exploration Consultancies,102785.0,71,711,7110,Architectural and engineering activities and related technical consultancy,,ANVC,
Oil & natural Gas Fields Production’ Software Design,,62,620,6201,Computer programming activities,,ANVC,
Oil and Gas Facilities Consultancy,,71,711,7110,Architectural and engineering activities and related technical consultancy,,ANVC,
Oil Drilling Rigs & Equipment Trading,102787.0,46,465,4659,Wholesale of other machinery and equipment,,ANVC,
Oilfield & Natural Gas Equipment & Spare Parts Trading,102793.0,46,465,4659,Wholesale of other machinery and equipment,,ANVC,
Oilfield Chemicals Trading,102795.0,46,466,4669,Wholesale of waste and scrap and other products n.e.c.,,ANVC,
Old Postage Stamps & Currencies Trading,102796.0,46,464,4649,Wholesale of other household goods,,ANVC,
Organic Fertilizer & Plant Feed Trading,,47,477,4773,Other retail sale of new goods in specialized stores,,ANVC,
Organization Of Conventions And Trade Shows,102803.0,82,823,8230,Organization of conventions and trade shows,,ANVC,
Oriental Carpets Trading,,46,464,4649,Wholesale of other household goods,,ANVC,
Other Activities Auxiliary To Financial Service Activities,102804.0,66,661,6619,Other activities auxiliary to financial service activities,,ANVC,
Other Business Support Service Activities,,82,829,8299,Other business support service activities n.e.c.,,ANVC,
"Other Financial Service Activities, Except Insurance And Pension Funding Activities, NEC",102805.0,64,649,6499,"Other financial service activities, except insurance and pension funding activities, n.e.c.",,ANVC,
Other Food Service Activities,,56,562,5629,Other food service activities,,ANVC,
Other Human Resources Provision,102806.0,78,783,7830,Other human resources provision,,ANVC,
Other Information Service Activities NEC,102807.0,63,639,6399,Other information service activities n.e.c.,,ANVC,
Other Information Technology And Computer Service Activities,102808.0,62,620,6209,Other information technology and computer service activities,,ANVC,
"Other Professional, Scientific And Technical Activities",,74,749,7490,"Other professional, scientific and technical activities n.e.c.",,ANVC,
Other Publishing Activities,102809.0,58,581,5819,Other publishing activities,,ANVC,
Other Reservation Service And Related Activities,102811.0,79,799,7990,Other reservation service and related activities,,ANVC,
Other Transportation Support Activities,,52,522,5229,Other transportation support activities,,ANVC,
Packing & Packaging Equipment Trading,102815.0,46,465,4659,Wholesale of other machinery and equipment,,ANVC,
Packing & Packaging Materials Trading,102816.0,46,465,4659,Wholesale of other machinery and equipment,,ANVC,
Paging Receivers Trading,102819.0,47,477,4773,Other retail sale of new goods in specialized stores,,ANVC,
Paint & Varnish Trading,102820.0,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,ANVC,
Painting Equipment Trading,102822.0,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,ANVC,
Paintings & Frames Trading,102825.0,46,464,4649,Wholesale of other household goods,,ANVC,
Paper Products Trading,102826.0,46,466,4669,Wholesale of waste and scrap and other products n.e.c.,,ANVC,
Paper Trading,102827.0,46,466,4669,Wholesale of waste and scrap and other products n.e.c.,,ANVC,
Para-Pharmaceutical Products Trading (Outside UAE),102828.0,46,464,4649,Wholesale of other household goods,,ANVC,
Parties & Entertainments Services,102836.0,90,900,9000,"Creative, arts and entertainment activities",,ANVC,
Parties & Events Filming,,74,742,7420,Photographic activities,,ANVC,
Patent & Industrial Property Agent,102839.0,69,691,6910,Legal activities,,ANVC,
Patent & Intellectual Property Rights Management,102840.0,69,691,6910,Legal activities,,ANVC,
Pawn Consultant,,70,702,7020,Management consultancy activities,,ANVC,
Pearls & Precious Stones Trading Import & Export,102843.0,46,464,4649,Wholesale of other household goods,,ANVC,
Performing Arts & Music Festivals,,90,900,9000,"Creative, arts and entertainment activities",,ANVC,
Performing Arts Management,,90,900,9000,"Creative, arts and entertainment activities",,ANVC,
Perfumes & Cosmetics Trading,,46,464,4649,Wholesale of other household goods,,ANVC,
Personal Shopping Services,,74,749,7490,"Other professional, scientific and technical activities n.e.c.",,ANVC,
Persons With Special Needs Equipment Trading,102848.0,47,477,4772,"Retail sale of pharmaceutical and medical goods, cosmetic and toilet articles in specialized stores",,ANVC,
Pest Control Equipment Trading,102849.0,47,477,4773,Other retail sale of new goods in specialized stores,,ANVC,
Petrol Station Equipment Trading,102853.0,47,477,4773,Other retail sale of new goods in specialized stores,,ANVC,
Petroleum and Gas Tank Pipes Building Engineering Consultancy,102854.0,71,711,7110,Architectural and engineering activities and related technical consultancy,,ANVC,
Petroleum and Natural Gas Searching and Exploration Consultancy,102855.0,71,711,7110,Architectural and engineering activities and related technical consultancy,,ANVC,
Pharmaceutical Researches & Studies,102858.0,72,721,7210,Research and experimental development on natural sciences and engineering,,ANVC,
"Photocopying, Document Preparation And Other Specialized Office Support Activities",102862.0,82,821,8219,"Photocopying, document preparation and other specialized office support activities",,ANVC,
Photographic Activities,102864.0,74,742,7420,Photographic activities,,ANVC,
Photographic Processing Equipment & Requisites Trading,102866.0,46,464,4649,Wholesale of other household goods,,ANVC,
Photographs & Motion Pictures Processing,102868.0,74,742,7420,Photographic activities,,ANVC,
Photography Processing Materials Trading,102869.0,46,464,4649,Wholesale of other household goods,,ANVC,
Pipes & Fittings Trading,103298.0,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,ANVC,
Plastic & Nylon Raw Materials Trading,102874.0,47,475,4752,"Retail sale of hardware, paints and glass in specialized stores",,ANVC,
Plastic Bags & Containers Trading,102875.0,47,475,4752,"Retail sale of hardware, paints and glass in specialized stores",,ANVC,
Plastic Sheets Trading,102876.0,47,475,4752,"Retail sale of hardware, paints and glass in specialized stores",,ANVC,
Portal,102886.0,63,631,6312,Web portals,,ANVC,
Ports & Marine Guide Equipment Trading,102888.0,47,477,4773,Other retail sale of new goods in specialized stores,,ANVC,
Potatoes Trading,102890.0,47,472,4721,Retail sale of food in specialized stores,,ANVC,
"Power Generation, Transmission & Distribution Equipment Trading",102891.0,46,465,4659,Wholesale of other machinery and equipment,,ANVC,
Pre-Fabricated Houses Trading,102892.0,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,ANVC,
Precision Dies Trading,102893.0,46,465,4659,Wholesale of other machinery and equipment,,ANVC,
Printing Equipment & Instruments Trading,102896.0,46,465,4659,Wholesale of other machinery and equipment,,ANVC,
Procurement Consulting,,70,702,7020,Management consultancy activities,,ANVC,
Products Design Services,102898.0,71,711,7110,Architectural and engineering activities and related technical consultancy,,ANVC,
Project Development Consultant,102900.0,70,702,7020,Management consultancy activities,,ANVC,
Project Management Consultancy,102902.0,70,702,7020,Management consultancy activities,,ANVC,
Project Management Services,102903.0,82,821,8211,Combined office administrative service activities,,ANVC,
Promotional Gifts Preparing,102905.0,73,731,7310,Advertising,,ANVC,
Proprietary asset management company,,64,649,6499,"Other financial service activities, except insurance and pension funding activities, n.e.c.",,ANVC,
Proprietary investment company,,64,649,6499,"Other financial service activities, except insurance and pension funding activities, n.e.c.",,ANVC,
Protective Garments & Vests Trading,102906.0,46,464,4641,"Wholesale of textiles, clothing and footwear",,ANVC,
Public Networking Services,102908.0,62,620,6202,Computer consultancy and computer facilities management activities,,ANVC,
Public Relations Management,102912.0,70,702,7020,Management consultancy activities,,ANVC,
"Pumps, Engines & Generators Rental",,77,773,7730,"Renting and leasing of other machinery, equipment and tangible goods",,ANVC,
"Pumps, Engines, Valves & Spare Parts Trading",102928.0,46,465,4659,Wholesale of other machinery and equipment,,ANVC,
Quality & Standardization Consultants,102933.0,70,702,7020,Management consultancy activities,,ANVC,
"Quality, Standardization And Measuring Consultancy",102936.0,70,702,7020,Management consultancy activities,,ANVC,
Radio & Tv Broadcast Consultancy,,59,591,5911,"Motion picture, video and television programme production activities",,ANVC,
"Radio, Tv Stations, Cinema & Theater Equipment Trading",102941.0,46,465,4652,Wholesale of electronic and telecommunications equipment and parts,,ANVC,
Raised Access Computer Floors Trading,102944.0,47,475,4752,"Retail sale of hardware, paints and glass in specialized stores",,ANVC,
Rallies & Sport Tournaments Organizing Services,102946.0,93,931,9311,Operation of sports facilities,,ANVC,
Raw Materials Trading,102949.0,46,466,4669,Wholesale of waste and scrap and other products n.e.c.,,ANVC,
Ready-Made Garments Trading,102951.0,47,477,4771,"Retail sale of clothing, footwear and leather articles in specialized stores",,ANVC,
Ready-Mix Concrete Trading,102952.0,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,ANVC,
Real Estate Consultancies,102955.0,68,682,6820,Real estate activities on a fee or contract basis,,ANVC,
Real Estate Mortgage Consultancy,102963.0,66,661,6619,Other activities auxiliary to financial service activities,,ANVC,
Real Estate Survey Services,102969.0,71,711,7110,Architectural and engineering activities and related technical consultancy,,ANVC,
Refined Oil Products Trading - Import & Export,102978.0,46,466,4661,"Wholesale of solid, liquid and gaseous fuels and related products",,ANVC,
Refrigeration & Cold Storage Equipment Trading,100144.0,46,465,4659,Wholesale of other machinery and equipment,,ANVC,
"Refrigerators, Freezers & Water Coolers Trading Import & Export",102980.0,46,465,4659,Wholesale of other machinery and equipment,,ANVC,
"Refrigerators, Washing Machines & Household Electrical Appliances Trading",102979.0,46,465,4659,Wholesale of other machinery and equipment,,ANVC,
Regional Liaison Office,102982.0,70,701,7010,Activities of head offices,,ANVC,
Reinforcement Steel Bars Trading,102985.0,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,ANVC,
Renewable Energy Engineering Consultancy (Abroad ),102990.0,72,721,7210,Research and experimental development on natural sciences and engineering,,ANVC,
"Rental Of Loading, Lifting & Construction Equipment With Wheels & Motors",102991.0,77,773,7730,"Renting and leasing of other machinery, equipment and tangible goods",,ANVC,
Renting And Leasing Of Recreational And Sports Goods,,77,772,7721,Renting and leasing of recreational and sports goods,,ANVC,
Renting And Operational Leasing Of Office Machinery And Equipment Without Operator,,77,773,7730,"Renting and leasing of other machinery, equipment and tangible goods",,ANVC,
"Renting And Operational Leasing, Without Operator, Of Other Machinery And Equipment",,77,773,7730,"Renting and leasing of other machinery, equipment and tangible goods",,ANVC,
Repair Of Computers And Peripheral Equipment,,95,951,9511,Repair of computers and peripheral equipment,,ANVC,
Repair Of Other Personal And Household Goods,,95,952,9529,Repair of other personal and household goods,,ANVC,
Representative Office,,70,701,7010,Activities of head offices,,ANVC,
Research And Experimental Development On Natural Sciences And Engineering,,72,721,7210,Research and experimental development on natural sciences and engineering,,ANVC,
Research And Experimental Development On Social Sciences And Humanities,,72,722,7220,Research and experimental development on social sciences and humanities,,ANVC,
Restaurants Management,,82,821,8211,Combined office administrative service activities,,ANVC,
Restoring Of Works Of Art Such As Paintings Etc,,90,900,9000,"Creative, arts and entertainment activities",,ANVC,
Retail Sale Via Mail Order Houses Or Via Internet,,47,479,4791,Retail sale via mail order houses or via Internet,,ANVC,
Robots & Smart Machines Rental,,77,773,7730,"Renting and leasing of other machinery, equipment and tangible goods",,ANVC,
Rock Wool Trading,,47,475,4752,"Retail sale of hardware, paints and glass in specialized stores",,ANVC,
"Ropes, Sacks & Jute Bags Trading",,47,475,4752,"Retail sale of hardware, paints and glass in specialized stores",,ANVC,
Rubber Trading,,46,466,4669,Wholesale of waste and scrap and other products n.e.c.,,ANVC,
Salt Trading,,46,463,4630,"Wholesale of food, beverages and tobacco",,ANVC,
Salted & Preserved Fish & Seafood Trading,,46,463,4630,"Wholesale of food, beverages and tobacco",,ANVC,
"Sand, Gravel & Stones Trading",,47,475,4752,"Retail sale of hardware, paints and glass in specialized stores",,ANVC,
Sanitary Ware Trading,,47,475,4752,"Retail sale of hardware, paints and glass in specialized stores",,ANVC,
Satellites’ Components & Spare Parts Trading,,46,465,4652,Wholesale of electronic and telecommunications equipment and parts,,ANVC,
Scaffolds Trading,,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,ANVC,
Scales & Dry Measures Trading,,47,477,4773,Other retail sale of new goods in specialized stores,,ANVC,
"Schools, Hospitals & Laboratories Furniture Trading",,46,465,4659,Wholesale of other machinery and equipment,,ANVC,
Science & Technology Consultancy,,72,721,7210,Research and experimental development on natural sciences and engineering,,ANVC,
Scientific & Laboratory Equipment Trading,,46,465,4659,Wholesale of other machinery and equipment,,ANVC,
Scooters Trading,,45,454,4540,"Sale, maintenance and repair of motorcycles and related parts and accessories",,ANVC,
Sea Cargo Services,,52,522,5224,Cargo handling,,ANVC,
Sea Cleaning Equipment Trading,,46,465,4659,Wholesale of other machinery and equipment,,ANVC,
Search Engine Operator,,63,631,6312,Web portals,,ANVC,
Security Systems & Equipment Trading,,46,465,4659,Wholesale of other machinery and equipment,,ANVC,
Security Systems Consultancy,,62,620,6209,Other information technology and computer service activities,,ANVC,
Seeds Trading,,46,462,4620,Wholesale of agricultural raw materials and live animals,,ANVC,
Service Activities Related To Printing,103598.0,18,181,1812,Service activities related to printing,,ANVC,
Sewing & Embroidery Requisites Trading,,47,475,4751,Retail sale of textiles in specialized stores,,ANVC,
Sewing Machines & Spare Parts Trading,103297.0,46,465,4659,Wholesale of other machinery and equipment,,ANVC,
Ships & Boats Trading,100436.0,46,465,4659,Wholesale of other machinery and equipment,,ANVC,
"Ships, Boats Spare Parts & Components Trading",103296.0,46,465,4659,Wholesale of other machinery and equipment,,ANVC,
Shoe Trading,103295.0,47,477,4771,"Retail sale of clothing, footwear and leather articles in specialized stores",,ANVC,
Shop Fittings Trading,103294.0,47,477,4773,Other retail sale of new goods in specialized stores,,ANVC,
Simulation Equipment & Systems Trading & Maintenance,,47,477,4773,Other retail sale of new goods in specialized stores,,ANVC,
Sleeping Cabins Rental,,77,773,7730,"Renting and leasing of other machinery, equipment and tangible goods",,ANVC,
Slippers & Sandals Trading,,47,477,4771,"Retail sale of clothing, footwear and leather articles in specialized stores",,ANVC,
Smart Machines & Spare Parts Trading,,46,465,4659,Wholesale of other machinery and equipment,,ANVC,
Smelters & Furnaces Refractory Materials Trading,,46,469,4690,Non-specialized wholesale trade,,ANVC,
Snack Food Trading,103263.0,46,463,4630,"Wholesale of food, beverages and tobacco",,ANVC,
Soap & Hair Care Products Trading,103262.0,46,464,4649,Wholesale of other household goods,,ANVC,
Social Event Management,,88,889,8890,Other social work activities without accommodation,,ANVC,
Social Media Applications Development & Management,103261.0,62,620,6201,Computer programming activities,,ANVC,
